21936389,J,1,0,0,0,0
21936389,Y,2,998,998,81,0
21936389,F,3,0,0,0,0
21936390,J,1,0,0,0,0
21936390,Y,2,998,998,0,0
21936390,F,3,0,0,0,0
21936391,J,1,0,0,0,0
21936391,Y,2,998,998,0,0
21936391,F,3,0,0,0,0
21936392,J,1,0,0,0,0
21936392,Y,2,998,998,0,0
21936392,F,3,0,0,0,0
21936431,J,1,0,0,0,0
21936431,Y,2,998,998,14,0
21936431,F,3,0,0,0,0
21936432,J,1,0,0,0,0
21936432,Y,2,998,998,0,0
21936432,F,3,0,0,0,0
21936433,J,1,0,0,0,0
21936433,Y,2,998,998,0,0
21936433,F,3,0,0,0,0
21936434,J,1,0,0,0,0
21936434,Y,2,998,998,0,0
21936434,F,3,0,0,0,0
21936571,J,1,0,0,0,0
21936571,Y,2,998,998,2,0
21936571,F,3,0,0,0,0
21936572,J,1,0,0,0,0
21936572,Y,2,998,998,0,0
21936572,F,3,0,0,0,0
21936573,J,1,0,0,0,0
21936573,Y,2,998,998,0,0
21936573,F,3,0,0,0,0
21936574,J,1,0,0,0,0
21936574,Y,2,998,998,0,0
21936574,F,3,0,0,0,0
21936599,J,1,0,0,0,0
21936599,Y,2,998,998,111,0
21936599,F,3,0,0,0,0
21936600,J,1,0,0,0,0
21936600,Y,2,998,998,0,0
21936600,F,3,0,0,0,0
21936601,J,1,0,0,0,0
21936601,Y,2,998,998,0,0
21936601,F,3,0,0,0,0
21936602,J,1,0,0,0,0
21936602,Y,2,998,998,0,0
21936602,F,3,0,0,0,0
21936865,J,1,0,0,0,0
21936865,Y,2,998,998,2,0
21936865,F,3,0,0,0,0
21936866,J,1,0,0,0,0
21936866,Y,2,998,998,0,0
21936866,F,3,0,0,0,0
21936867,J,1,0,0,0,0
21936867,Y,2,998,998,0,0
21936867,F,3,0,0,0,0
21936868,J,1,0,0,0,0
21936868,Y,2,998,998,0,0
21936868,F,3,0,0,0,0
21936949,J,1,0,0,0,0
21936949,Y,2,998,998,1,0
21936949,F,3,0,0,0,0
21936950,J,1,0,0,0,0
21936950,Y,2,998,998,0,0
21936950,F,3,0,0,0,0
21936951,J,1,0,0,0,0
21936951,Y,2,998,998,0,0
21936951,F,3,0,0,0,0
21936952,J,1,0,0,0,0
21936952,Y,2,998,998,0,0
21936952,F,3,0,0,0,0
21937005,J,1,0,0,0,0
21937005,Y,2,998,998,13,0
21937005,F,3,0,0,0,0
21937006,J,1,0,0,0,0
21937006,Y,2,998,998,0,0
21937006,F,3,0,0,0,0
21937007,J,1,0,0,0,0
21937007,Y,2,998,998,0,0
21937007,F,3,0,0,0,0
21937008,J,1,0,0,0,0
21937008,Y,2,998,998,0,0
21937008,F,3,0,0,0,0
21937173,J,1,0,0,0,0
21937173,Y,2,998,998,3,0
21937173,F,3,0,0,0,0
21937174,J,1,0,0,0,0
21937174,Y,2,998,998,0,0
21937174,F,3,0,0,0,0
21937175,J,1,0,0,0,0
21937175,Y,2,998,998,0,0
21937175,F,3,0,0,0,0
21937176,J,1,0,0,0,0
21937176,Y,2,998,998,0,0
21937176,F,3,0,0,0,0
22542952,J,1,0,0,0,0
22542952,Y,2,998,998,3,0
22542952,F,3,0,0,0,0
22542953,J,1,0,0,0,0
22542953,Y,2,998,998,0,0
22542953,F,3,0,0,0,0
22542954,J,1,0,0,0,0
22542954,Y,2,998,998,0,0
22542954,F,3,0,0,0,0
22542955,J,1,0,0,0,0
22542955,Y,2,998,998,0,0
22542955,F,3,0,0,0,0
23487370,J,1,0,0,0,0
23487370,Y,2,150,150,150,0
23487370,F,3,0,0,0,0
23487371,J,1,0,0,0,0
23487371,Y,2,150,150,146,0
23487371,F,3,0,0,0,0
23487372,J,1,0,0,0,0
23487372,Y,2,150,150,136,0
23487372,F,3,0,0,0,0
23487447,J,1,0,0,0,0
23487447,Y,2,150,150,115,0
23487447,F,3,0,0,0,0
23487448,J,1,0,0,0,0
23487448,Y,2,150,150,123,0
23487448,F,3,0,0,0,0
23487449,J,1,0,0,0,0
23487449,Y,2,150,150,119,0
23487449,F,3,0,0,0,0
23487524,J,1,0,0,0,0
23487524,Y,2,150,150,150,0
23487524,F,3,0,0,0,0
23487525,J,1,0,0,0,0
23487525,Y,2,150,150,149,0
23487525,F,3,0,0,0,0
23487526,J,1,0,0,0,0
23487526,Y,2,150,150,141,0
23487526,F,3,0,0,0,0
23487601,J,1,0,0,0,0
23487601,Y,2,150,150,143,0
23487601,F,3,0,0,0,0
23487602,J,1,0,0,0,0
23487602,Y,2,150,150,135,0
23487602,F,3,0,0,0,0
23487603,J,1,0,0,0,0
23487603,Y,2,150,150,119,0
